satellite_count,task_data_mb,task_gen_rate,task_arrival_offered_mb,offered_load_mb,load_factor,repeat,repeat_count,eval_repeats,method_id,label,activation,candidate_graph,matcher,use_topk,sense_active_count,comm_active_count,activation_ratio,delivery_ratio,delivery_ratio_offered,delivered_mb,generated_mb,dropped_mb,packet_loss_rate,actual_forward_participation_ratio,avg_delivery_latency_s,online_scheduling_time_s,simulation_runtime_s,activation_runtime_s,total_runtime_s,utility,color,row_type,statistic,delivery_ratio_std,delivery_ratio_q25,delivery_ratio_q75,delivery_ratio_offered_std,delivery_ratio_offered_q25,delivery_ratio_offered_q75,online_scheduling_time_s_std,online_scheduling_time_s_q25,online_scheduling_time_s_q75,total_runtime_s_std,total_runtime_s_q25,total_runtime_s_q75,activation_ratio_std,activation_ratio_q25,activation_ratio_q75,actual_forward_participation_ratio_std,actual_forward_participation_ratio_q25,actual_forward_participation_ratio_q75,avg_delivery_latency_s_std,avg_delivery_latency_s_q25,avg_delivery_latency_s_q75,packet_loss_rate_std,packet_loss_rate_q25,packet_loss_rate_q75,utility_std,utility_q25,utility_q75
20000,35000.0,,,,,all,1,1,M8,M8 Proposed: NSGA-III + Top-K Graph + Hungarian,,Top-K Graph,Hungarian,,,,0.3783,0.9619047619047618,0.9619047619047618,,,,0.03809523809523809,0.00205,266.9554455445545,0.012130300048738718,,,28.786563500063494,286166.6666666666,#1F78B4,aggregate,single,0.0,0.9619047619047618,0.9619047619047618,0.0,0.9619047619047618,0.9619047619047618,0.0,0.012130300048738718,0.012130300048738718,0.0,28.786563500063494,28.786563500063494,0.0,0.3783,0.3783,0.0,0.00205,0.00205,0.0,266.9554455445545,266.9554455445545,0.0,0.03809523809523809,0.03809523809523809,0.0,286166.6666666666,286166.6666666666
2500,40000.0,,,,,all,1,1,M7,M7 NSGA-III + Full Graph + Hungarian,,Full Graph,Hungarian,,,,0.4188,0.975,0.975,,,,0.0,0.0084,80.76923076923077,0.007528998423367739,,,9.782006399938837,331500.0,#E6AB02,aggregate,single,0.0,0.975,0.975,0.0,0.975,0.975,0.0,0.007528998423367739,0.007528998423367739,0.0,9.782006399938837,9.782006399938837,0.0,0.4188,0.4188,0.0,0.0084,0.0084,0.0,80.76923076923077,80.76923076923077,0.0,0.0,0.0,0.0,331500.0,331500.0
2500,40000.0,,,,,all,1,1,M8,M8 Proposed: NSGA-III + Top-K Graph + Hungarian,,Top-K Graph,Hungarian,,,,0.4816,0.775,0.775,,,,0.225,0.014,329.03225806451616,0.007464099675416946,,,8.395153500139713,263500.0,#1F78B4,aggregate,single,0.0,0.775,0.775,0.0,0.775,0.775,0.0,0.007464099675416946,0.007464099675416946,0.0,8.395153500139713,8.395153500139713,0.0,0.4816,0.4816,0.0,0.014,0.014,0.0,329.03225806451616,329.03225806451616,0.0,0.225,0.225,0.0,263500.0,263500.0
5000,40000.0,,,,,all,1,1,M7,M7 NSGA-III + Full Graph + Hungarian,,Full Graph,Hungarian,,,,0.3804,1.0,1.0,,,,0.0,0.005,120.0,0.01125230174511671,,,14.733585000038147,340000.0,#E6AB02,aggregate,single,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.01125230174511671,0.01125230174511671,0.0,14.733585000038147,14.733585000038147,0.0,0.3804,0.3804,0.0,0.005,0.005,0.0,120.0,120.0,0.0,0.0,0.0,0.0,340000.0,340000.0
5000,40000.0,,,,,all,1,1,M8,M8 Proposed: NSGA-III + Top-K Graph + Hungarian,,Top-K Graph,Hungarian,,,,0.4414,0.925,0.925,,,,0.075,0.006,247.2972972972973,0.006944499211385846,,,11.507588699925691,314500.0,#1F78B4,aggregate,single,0.0,0.925,0.925,0.0,0.925,0.925,0.0,0.006944499211385846,0.006944499211385846,0.0,11.507588699925691,11.507588699925691,0.0,0.4414,0.4414,0.0,0.006,0.006,0.0,247.2972972972973,247.2972972972973,0.0,0.075,0.075,0.0,314500.0,314500.0
10000,40000.0,,,,,all,1,1,M7,M7 NSGA-III + Full Graph + Hungarian,,Full Graph,Hungarian,,,,0.3484,1.0,1.0,,,,0.0,0.003,179.25,0.016845999751240015,,,23.09530850010924,340000.0,#E6AB02,aggregate,single,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.016845999751240015,0.016845999751240015,0.0,23.09530850010924,23.09530850010924,0.0,0.3484,0.3484,0.0,0.003,0.003,0.0,179.25,179.25,0.0,0.0,0.0,0.0,340000.0,340000.0
10000,40000.0,,,,,all,1,1,M8,M8 Proposed: NSGA-III + Top-K Graph + Hungarian,,Top-K Graph,Hungarian,,,,0.474,1.0,1.0,,,,0.0,0.0031,315.375,0.008785099955275655,,,16.846591799985617,340000.0,#1F78B4,aggregate,single,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.008785099955275655,0.008785099955275655,0.0,16.846591799985617,16.846591799985617,0.0,0.474,0.474,0.0,0.0031,0.0031,0.0,315.375,315.375,0.0,0.0,0.0,0.0,340000.0,340000.0
20000,40000.0,,,,,all,1,1,M7,M7 NSGA-III + Full Graph + Hungarian,,Full Graph,Hungarian,,,,0.3126,1.0,1.0,,,,0.0,0.0018,206.25,0.026919000083580613,,,39.96062080003321,340000.0,#E6AB02,aggregate,single,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.026919000083580613,0.026919000083580613,0.0,39.96062080003321,39.96062080003321,0.0,0.3126,0.3126,0.0,0.0018,0.0018,0.0,206.25,206.25,0.0,0.0,0.0,0.0,340000.0,340000.0
20000,40000.0,,,,,all,1,1,M8,M8 Proposed: NSGA-III + Top-K Graph + Hungarian,,Top-K Graph,Hungarian,,,,0.4131,1.0,1.0,,,,0.0,0.0018,255.0,0.010005298303440213,,,28.50613440014422,340000.0,#1F78B4,aggregate,single,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.010005298303440213,0.010005298303440213,0.0,28.50613440014422,28.50613440014422,0.0,0.4131,0.4131,0.0,0.0018,0.0018,0.0,255.0,255.0,0.0,0.0,0.0,0.0,340000.0,340000.0
2500,45000.0,,,,,all,1,1,M7,M7 NSGA-III + Full Graph + Hungarian,,Full Graph,Hungarian,,,,0.4288,0.9333333333333333,0.9333333333333333,,,,0.06666666666666667,0.0092,153.57142857142858,0.009471699362620711,,,9.791818799916655,357000.0,#E6AB02,aggregate,single,0.0,0.9333333333333333,0.9333333333333333,0.0,0.9333333333333333,0.9333333333333333,0.0,0.009471699362620711,0.009471699362620711,0.0,9.791818799916655,9.791818799916655,0.0,0.4288,0.4288,0.0,0.0092,0.0092,0.0,153.57142857142858,153.57142857142858,0.0,0.06666666666666667,0.06666666666666667,0.0,357000.0,357000.0
2500,45000.0,,,,,all,1,1,M8,M8 Proposed: NSGA-III + Top-K Graph + Hungarian,,Top-K Graph,Hungarian,,,,0.3832,0.9333333333333333,0.9333333333333333,,,,0.06666666666666667,0.0104,203.57142857142858,0.006448299624025822,,,8.10297859995626,357000.0,#1F78B4,aggregate,single,0.0,0.9333333333333333,0.9333333333333333,0.0,0.9333333333333333,0.9333333333333333,0.0,0.006448299624025822,0.006448299624025822,0.0,8.10297859995626,8.10297859995626,0.0,0.3832,0.3832,0.0,0.0104,0.0104,0.0,203.57142857142858,203.57142857142858,0.0,0.06666666666666667,0.06666666666666667,0.0,357000.0,357000.0
5000,45000.0,,,,,all,1,1,M7,M7 NSGA-III + Full Graph + Hungarian,,Full Graph,Hungarian,,,,0.3924,1.0,1.0,,,,0.0,0.0054,120.0,0.01132910093292594,,,14.765994900139049,382500.0,#E6AB02,aggregate,single,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.01132910093292594,0.01132910093292594,0.0,14.765994900139049,14.765994900139049,0.0,0.3924,0.3924,0.0,0.0054,0.0054,0.0,120.0,120.0,0.0,0.0,0.0,0.0,382500.0,382500.0
5000,45000.0,,,,,all,1,1,M8,M8 Proposed: NSGA-III + Top-K Graph + Hungarian,,Top-K Graph,Hungarian,,,,0.4286,0.9111111111111111,0.9111111111111111,,,,0.08888888888888889,0.0058,164.6341463414634,0.006717500975355506,,,11.330568099860102,348500.0,#1F78B4,aggregate,single,0.0,0.9111111111111111,0.9111111111111111,0.0,0.9111111111111111,0.9111111111111111,0.0,0.006717500975355506,0.006717500975355506,0.0,11.330568099860102,11.330568099860102,0.0,0.4286,0.4286,0.0,0.0058,0.0058,0.0,164.6341463414634,164.6341463414634,0.0,0.08888888888888889,0.08888888888888889,0.0,348500.0,348500.0
10000,45000.0,,,,,all,1,1,M7,M7 NSGA-III + Full Graph + Hungarian,,Full Graph,Hungarian,,,,0.34,1.0,1.0,,,,0.0,0.0032,134.44444444444446,0.017657899064943194,,,23.009819499915466,382500.0,#E6AB02,aggregate,single,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.017657899064943194,0.017657899064943194,0.0,23.009819499915466,23.009819499915466,0.0,0.34,0.34,0.0,0.0032,0.0032,0.0,134.44444444444446,134.44444444444446,0.0,0.0,0.0,0.0,382500.0,382500.0
10000,45000.0,,,,,all,1,1,M8,M8 Proposed: NSGA-III + Top-K Graph + Hungarian,,Top-K Graph,Hungarian,,,,0.4144,1.0,1.0,,,,0.0,0.0034,323.3333333333333,0.0093718022108078,,,16.90843049972318,382500.0,#1F78B4,aggregate,single,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0093718022108078,0.0093718022108078,0.0,16.90843049972318,16.90843049972318,0.0,0.4144,0.4144,0.0,0.0034,0.0034,0.0,323.3333333333333,323.3333333333333,0.0,0.0,0.0,0.0,382500.0,382500.0
20000,45000.0,,,,,all,1,1,M7,M7 NSGA-III + Full Graph + Hungarian,,Full Graph,Hungarian,,,,0.34245,1.0,1.0,,,,0.0,0.00175,250.0,0.02775530074723065,,,40.172549000009894,382500.0,#E6AB02,aggregate,single,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.02775530074723065,0.02775530074723065,0.0,40.172549000009894,40.172549000009894,0.0,0.34245,0.34245,0.0,0.00175,0.00175,0.0,250.0,250.0,0.0,0.0,0.0,0.0,382500.0,382500.0
20000,45000.0,,,,,all,1,1,M8,M8 Proposed: NSGA-III + Top-K Graph + Hungarian,,Top-K Graph,Hungarian,,,,0.39285,0.9111111111111111,0.9111111111111111,,,,0.08888888888888889,0.0017,292.6829268292683,0.010686701396480203,,,28.71424390003085,348500.0,#1F78B4,aggregate,single,0.0,0.9111111111111111,0.9111111111111111,0.0,0.9111111111111111,0.9111111111111111,0.0,0.010686701396480203,0.010686701396480203,0.0,28.71424390003085,28.71424390003085,0.0,0.39285,0.39285,0.0,0.0017,0.0017,0.0,292.6829268292683,292.6829268292683,0.0,0.08888888888888889,0.08888888888888889,0.0,348500.0,348500.0
2500,50000.0,,,,,all,1,1,M7,M7 NSGA-III + Full Graph + Hungarian,,Full Graph,Hungarian,,,,0.3468,0.8,0.8,,,,0.2,0.0092,56.25,0.006167801097035408,,,9.630156599916518,340000.0,#E6AB02,aggregate,single,0.0,0.8,0.8,0.0,0.8,0.8,0.0,0.006167801097035408,0.006167801097035408,0.0,9.630156599916518,9.630156599916518,0.0,0.3468,0.3468,0.0,0.0092,0.0092,0.0,56.25,56.25,0.0,0.2,0.2,0.0,340000.0,340000.0
2500,50000.0,,,,,all,1,1,M8,M8 Proposed: NSGA-III + Top-K Graph + Hungarian,,Top-K Graph,Hungarian,,,,0.4124,0.8,0.8,,,,0.2,0.0132,206.25,0.007082200609147549,,,8.197422900004312,340000.0,#1F78B4,aggregate,single,0.0,0.8,0.8,0.0,0.8,0.8,0.0,0.007082200609147549,0.007082200609147549,0.0,8.197422900004312,8.197422900004312,0.0,0.4124,0.4124,0.0,0.0132,0.0132,0.0,206.25,206.25,0.0,0.2,0.2,0.0,340000.0,340000.0
5000,50000.0,,,,,all,1,1,M7,M7 NSGA-III + Full Graph + Hungarian,,Full Graph,Hungarian,,,,0.3698,1.0,1.0,,,,0.0,0.0056,150.0,0.010628399904817343,,,15.054179099854082,425000.0,#E6AB02,aggregate,single,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.010628399904817343,0.010628399904817343,0.0,15.054179099854082,15.054179099854082,0.0,0.3698,0.3698,0.0,0.0056,0.0056,0.0,150.0,150.0,0.0,0.0,0.0,0.0,425000.0,425000.0
5000,50000.0,,,,,all,1,1,M8,M8 Proposed: NSGA-III + Top-K Graph + Hungarian,,Top-K Graph,Hungarian,,,,0.5062,0.859,0.859,,,,0.141,0.0064,163.44586728754365,0.008042398374527693,,,11.471310399938375,365075.0,#1F78B4,aggregate,single,0.0,0.859,0.859,0.0,0.859,0.859,0.0,0.008042398374527693,0.008042398374527693,0.0,11.471310399938375,11.471310399938375,0.0,0.5062,0.5062,0.0,0.0064,0.0064,0.0,163.44586728754365,163.44586728754365,0.0,0.141,0.141,0.0,365075.0,365075.0
10000,50000.0,,,,,all,1,1,M7,M7 NSGA-III + Full Graph + Hungarian,,Full Graph,Hungarian,,,,0.3129,1.0,1.0,,,,0.0,0.0025,180.0,0.013627397827804089,,,22.82613579998724,425000.0,#E6AB02,aggregate,single,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.013627397827804089,0.013627397827804089,0.0,22.82613579998724,22.82613579998724,0.0,0.3129,0.3129,0.0,0.0025,0.0025,0.0,180.0,180.0,0.0,0.0,0.0,0.0,425000.0,425000.0
10000,50000.0,,,,,all,1,1,M8,M8 Proposed: NSGA-III + Top-K Graph + Hungarian,,Top-K Graph,Hungarian,,,,0.4056,1.0,1.0,,,,0.0,0.0032,240.0,0.008506297832354903,,,17.006456699920818,425000.0,#1F78B4,aggregate,single,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.008506297832354903,0.008506297832354903,0.0,17.006456699920818,17.006456699920818,0.0,0.4056,0.4056,0.0,0.0032,0.0032,0.0,240.0,240.0,0.0,0.0,0.0,0.0,425000.0,425000.0
20000,50000.0,,,,,all,1,1,M7,M7 NSGA-III + Full Graph + Hungarian,,Full Graph,Hungarian,,,,0.33955,1.0,1.0,,,,0.0,0.0022,171.48,0.02844279888086021,,,40.15487920003943,425000.0,#E6AB02,aggregate,single,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.02844279888086021,0.02844279888086021,0.0,40.15487920003943,40.15487920003943,0.0,0.33955,0.33955,0.0,0.0022,0.0022,0.0,171.48,171.48,0.0,0.0,0.0,0.0,425000.0,425000.0
20000,50000.0,,,,,all,1,1,M8,M8 Proposed: NSGA-III + Top-K Graph + Hungarian,,Top-K Graph,Hungarian,,,,0.3515,1.0,1.0,,,,0.0,0.0017,320.55,0.01061940030194819,,,28.323672200087458,425000.0,#1F78B4,aggregate,single,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.01061940030194819,0.01061940030194819,0.0,28.323672200087458,28.323672200087458,0.0,0.3515,0.3515,0.0,0.0017,0.0017,0.0,320.55,320.55,0.0,0.0,0.0,0.0,425000.0,425000.0
2500,55000.0,,,,,all,1,1,M7,M7 NSGA-III + Full Graph + Hungarian,,Full Graph,Hungarian,,,,0.3968,0.9454545454545454,0.9454545454545454,,,,0.05454545454545454,0.0112,57.69230769230769,0.010079699801281095,,,11.56488940003328,442000.0,#E6AB02,aggregate,single,0.0,0.9454545454545454,0.9454545454545454,0.0,0.9454545454545454,0.9454545454545454,0.0,0.010079699801281095,0.010079699801281095,0.0,11.56488940003328,11.56488940003328,0.0,0.3968,0.3968,0.0,0.0112,0.0112,0.0,57.69230769230769,57.69230769230769,0.0,0.05454545454545454,0.05454545454545454,0.0,442000.0,442000.0
2500,55000.0,,,,,all,1,1,M8,M8 Proposed: NSGA-III + Top-K Graph + Hungarian,,Top-K Graph,Hungarian,,,,0.4332,0.8545454545454545,0.8545454545454545,,,,0.14545454545454545,0.016,175.53191489361703,0.00869450019672513,,,9.428821099922061,399500.0,#1F78B4,aggregate,single,0.0,0.8545454545454545,0.8545454545454545,0.0,0.8545454545454545,0.8545454545454545,0.0,0.00869450019672513,0.00869450019672513,0.0,9.428821099922061,9.428821099922061,0.0,0.4332,0.4332,0.0,0.016,0.016,0.0,175.53191489361703,175.53191489361703,0.0,0.14545454545454545,0.14545454545454545,0.0,399500.0,399500.0
5000,55000.0,,,,,all,1,1,M7,M7 NSGA-III + Full Graph + Hungarian,,Full Graph,Hungarian,,,,0.4214,1.0,1.0,,,,0.0,0.0066,117.27272727272727,0.014359998283907771,,,16.88814610010013,467500.0,#E6AB02,aggregate,single,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.014359998283907771,0.014359998283907771,0.0,16.88814610010013,16.88814610010013,0.0,0.4214,0.4214,0.0,0.0066,0.0066,0.0,117.27272727272727,117.27272727272727,0.0,0.0,0.0,0.0,467500.0,467500.0
5000,55000.0,,,,,all,1,1,M8,M8 Proposed: NSGA-III + Top-K Graph + Hungarian,,Top-K Graph,Hungarian,,,,0.6016,0.8909090909090909,0.8909090909090909,,,,0.10909090909090909,0.0084,174.48979591836735,0.008995899464935064,,,12.958345500053838,416500.0,#1F78B4,aggregate,single,0.0,0.8909090909090909,0.8909090909090909,0.0,0.8909090909090909,0.8909090909090909,0.0,0.008995899464935064,0.008995899464935064,0.0,12.958345500053838,12.958345500053838,0.0,0.6016,0.6016,0.0,0.0084,0.0084,0.0,174.48979591836735,174.48979591836735,0.0,0.10909090909090909,0.10909090909090909,0.0,416500.0,416500.0
10000,55000.0,,,,,all,1,1,M7,M7 NSGA-III + Full Graph + Hungarian,,Full Graph,Hungarian,,,,0.3301,1.0,1.0,,,,0.0,0.0037,111.81818181818181,0.02034339844249189,,,25.67717060004361,467500.0,#E6AB02,aggregate,single,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.02034339844249189,0.02034339844249189,0.0,25.67717060004361,25.67717060004361,0.0,0.3301,0.3301,0.0,0.0037,0.0037,0.0,111.81818181818181,111.81818181818181,0.0,0.0,0.0,0.0,467500.0,467500.0
10000,55000.0,,,,,all,1,1,M8,M8 Proposed: NSGA-III + Top-K Graph + Hungarian,,Top-K Graph,Hungarian,,,,0.4825,0.9818181818181818,0.9818181818181818,,,,0.01818181818181818,0.0044,206.94444444444446,0.010143101215362549,,,18.312299799872562,459000.0,#1F78B4,aggregate,single,0.0,0.9818181818181818,0.9818181818181818,0.0,0.9818181818181818,0.9818181818181818,0.0,0.010143101215362549,0.010143101215362549,0.0,18.312299799872562,18.312299799872562,0.0,0.4825,0.4825,0.0,0.0044,0.0044,0.0,206.94444444444446,206.94444444444446,0.0,0.01818181818181818,0.01818181818181818,0.0,459000.0,459000.0
20000,55000.0,,,,,all,1,1,M7,M7 NSGA-III + Full Graph + Hungarian,,Full Graph,Hungarian,,,,0.3746,1.0,1.0,,,,0.0,0.00215,182.45454545454547,0.0342060006223619,,,43.63247590023093,467500.0,#E6AB02,aggregate,single,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0342060006223619,0.0342060006223619,0.0,43.63247590023093,43.63247590023093,0.0,0.3746,0.3746,0.0,0.00215,0.00215,0.0,182.45454545454547,182.45454545454547,0.0,0.0,0.0,0.0,467500.0,467500.0
20000,55000.0,,,,,all,1,1,M8,M8 Proposed: NSGA-III + Top-K Graph + Hungarian,,Top-K Graph,Hungarian,,,,0.3889,0.8909090909090909,0.8909090909090909,,,,0.10909090909090909,0.00225,241.83673469387756,0.013686600606888533,,,29.617764600086957,416500.0,#1F78B4,aggregate,single,0.0,0.8909090909090909,0.8909090909090909,0.0,0.8909090909090909,0.8909090909090909,0.0,0.013686600606888533,0.013686600606888533,0.0,29.617764600086957,29.617764600086957,0.0,0.3889,0.3889,0.0,0.00225,0.00225,0.0,241.83673469387756,241.83673469387756,0.0,0.10909090909090909,0.10909090909090909,0.0,416500.0,416500.0
2500,60000.0,,,,,all,1,1,M7,M7 NSGA-III + Full Graph + Hungarian,,Full Graph,Hungarian,,,,0.4064,0.8,0.8,,,,0.2,0.0144,93.75,0.011059798067435622,,,10.852205700008199,408000.0,#E6AB02,aggregate,single,0.0,0.8,0.8,0.0,0.8,0.8,0.0,0.011059798067435622,0.011059798067435622,0.0,10.852205700008199,10.852205700008199,0.0,0.4064,0.4064,0.0,0.0144,0.0144,0.0,93.75,93.75,0.0,0.2,0.2,0.0,408000.0,408000.0
2500,60000.0,,,,,all,1,1,M8,M8 Proposed: NSGA-III + Top-K Graph + Hungarian,,Top-K Graph,Hungarian,,,,0.5472,0.7666666666666667,0.7666666666666667,,,,0.23333333333333334,0.014,146.7391304347826,0.007962400326505303,,,10.007302399724722,391000.0,#1F78B4,aggregate,single,0.0,0.7666666666666667,0.7666666666666667,0.0,0.7666666666666667,0.7666666666666667,0.0,0.007962400326505303,0.007962400326505303,0.0,10.007302399724722,10.007302399724722,0.0,0.5472,0.5472,0.0,0.014,0.014,0.0,146.7391304347826,146.7391304347826,0.0,0.23333333333333334,0.23333333333333334,0.0,391000.0,391000.0
5000,60000.0,,,,,all,1,1,M7,M7 NSGA-III + Full Graph + Hungarian,,Full Graph,Hungarian,,,,0.5084,0.9333333333333333,0.9333333333333333,,,,0.06666666666666667,0.0068,120.53571428571429,0.01451550074853003,,,17.53393299994059,476000.0,#E6AB02,aggregate,single,0.0,0.9333333333333333,0.9333333333333333,0.0,0.9333333333333333,0.9333333333333333,0.0,0.01451550074853003,0.01451550074853003,0.0,17.53393299994059,17.53393299994059,0.0,0.5084,0.5084,0.0,0.0068,0.0068,0.0,120.53571428571429,120.53571428571429,0.0,0.06666666666666667,0.06666666666666667,0.0,476000.0,476000.0
5000,60000.0,,,,,all,1,1,M8,M8 Proposed: NSGA-III + Top-K Graph + Hungarian,,Top-K Graph,Hungarian,,,,0.5366,0.8833333333333333,0.8833333333333333,,,,0.11666666666666667,0.0084,141.50943396226415,0.01064249873161316,,,13.103951700031757,450500.0,#1F78B4,aggregate,single,0.0,0.8833333333333333,0.8833333333333333,0.0,0.8833333333333333,0.8833333333333333,0.0,0.01064249873161316,0.01064249873161316,0.0,13.103951700031757,13.103951700031757,0.0,0.5366,0.5366,0.0,0.0084,0.0084,0.0,141.50943396226415,141.50943396226415,0.0,0.11666666666666667,0.11666666666666667,0.0,450500.0,450500.0
10000,60000.0,,,,,all,1,1,M7,M7 NSGA-III + Full Graph + Hungarian,,Full Graph,Hungarian,,,,0.3568,1.0,1.0,,,,0.0,0.0037,147.625,0.01807369920425117,,,25.540094800060615,510000.0,#E6AB02,aggregate,single,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.01807369920425117,0.01807369920425117,0.0,25.540094800060615,25.540094800060615,0.0,0.3568,0.3568,0.0,0.0037,0.0037,0.0,147.625,147.625,0.0,0.0,0.0,0.0,510000.0,510000.0
10000,60000.0,,,,,all,1,1,M8,M8 Proposed: NSGA-III + Top-K Graph + Hungarian,,Top-K Graph,Hungarian,,,,0.468,0.9666666666666667,0.9666666666666667,,,,0.03333333333333333,0.0054,318.1034482758621,0.011472899233922362,,,18.25340549997054,493000.0,#1F78B4,aggregate,single,0.0,0.9666666666666667,0.9666666666666667,0.0,0.9666666666666667,0.9666666666666667,0.0,0.011472899233922362,0.011472899233922362,0.0,18.25340549997054,18.25340549997054,0.0,0.468,0.468,0.0,0.0054,0.0054,0.0,318.1034482758621,318.1034482758621,0.0,0.03333333333333333,0.03333333333333333,0.0,493000.0,493000.0
20000,60000.0,,,,,all,1,1,M7,M7 NSGA-III + Full Graph + Hungarian,,Full Graph,Hungarian,,,,0.3568,1.0,1.0,,,,0.0,0.0021,175.0,0.030663299839943647,,,43.12899429979734,510000.0,#E6AB02,aggregate,single,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.030663299839943647,0.030663299839943647,0.0,43.12899429979734,43.12899429979734,0.0,0.3568,0.3568,0.0,0.0021,0.0021,0.0,175.0,175.0,0.0,0.0,0.0,0.0,510000.0,510000.0
20000,60000.0,,,,,all,1,1,M8,M8 Proposed: NSGA-III + Top-K Graph + Hungarian,,Top-K Graph,Hungarian,,,,0.3611,0.8833333333333333,0.8833333333333333,,,,0.11666666666666667,0.0023,241.9811320754717,0.012996400473639369,,,29.628552799811587,450500.0,#1F78B4,aggregate,single,0.0,0.8833333333333333,0.8833333333333333,0.0,0.8833333333333333,0.8833333333333333,0.0,0.012996400473639369,0.012996400473639369,0.0,29.628552799811587,29.628552799811587,0.0,0.3611,0.3611,0.0,0.0023,0.0023,0.0,241.9811320754717,241.9811320754717,0.0,0.11666666666666667,0.11666666666666667,0.0,450500.0,450500.0
2500,65000.0,,,,,all,1,1,M7,M7 NSGA-III + Full Graph + Hungarian,,Full Graph,Hungarian,,,,0.4236,0.8615384615384616,0.8615384615384616,,,,0.13846153846153847,0.0152,120.53571428571429,0.012441898928955197,,,11.563382999738678,476000.0,#E6AB02,aggregate,single,0.0,0.8615384615384616,0.8615384615384616,0.0,0.8615384615384616,0.8615384615384616,0.0,0.012441898928955197,0.012441898928955197,0.0,11.563382999738678,11.563382999738678,0.0,0.4236,0.4236,0.0,0.0152,0.0152,0.0,120.53571428571429,120.53571428571429,0.0,0.13846153846153847,0.13846153846153847,0.0,476000.0,476000.0
2500,65000.0,,,,,all,1,1,M8,M8 Proposed: NSGA-III + Top-K Graph + Hungarian,,Top-K Graph,Hungarian,,,,0.4244,0.7384615384615385,0.7384615384615385,,,,0.26153846153846155,0.014,93.75,0.007180601358413696,,,9.202803200110793,408000.0,#1F78B4,aggregate,single,0.0,0.7384615384615385,0.7384615384615385,0.0,0.7384615384615385,0.7384615384615385,0.0,0.007180601358413696,0.007180601358413696,0.0,9.202803200110793,9.202803200110793,0.0,0.4244,0.4244,0.0,0.014,0.014,0.0,93.75,93.75,0.0,0.26153846153846155,0.26153846153846155,0.0,408000.0,408000.0
5000,65000.0,,,,,all,1,1,M7,M7 NSGA-III + Full Graph + Hungarian,,Full Graph,Hungarian,,,,0.4184,1.0,1.0,,,,0.0,0.0074,152.30769230769232,0.015935200499370694,,,17.915596300037578,552500.0,#E6AB02,aggregate,single,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.015935200499370694,0.015935200499370694,0.0,17.915596300037578,17.915596300037578,0.0,0.4184,0.4184,0.0,0.0074,0.0074,0.0,152.30769230769232,152.30769230769232,0.0,0.0,0.0,0.0,552500.0,552500.0
5000,65000.0,,,,,all,1,1,M8,M8 Proposed: NSGA-III + Top-K Graph + Hungarian,,Top-K Graph,Hungarian,,,,0.5548,0.8692307692307693,0.8692307692307693,,,,0.13076923076923078,0.0088,160.61946902654867,0.01052369992248714,,,13.230549200205132,480250.0,#1F78B4,aggregate,single,0.0,0.8692307692307693,0.8692307692307693,0.0,0.8692307692307693,0.8692307692307693,0.0,0.01052369992248714,0.01052369992248714,0.0,13.230549200205132,13.230549200205132,0.0,0.5548,0.5548,0.0,0.0088,0.0088,0.0,160.61946902654867,160.61946902654867,0.0,0.13076923076923078,0.13076923076923078,0.0,480250.0,480250.0
10000,65000.0,,,,,all,1,1,M7,M7 NSGA-III + Full Graph + Hungarian,,Full Graph,Hungarian,,,,0.4825,1.0,1.0,,,,0.0,0.0041,138.46153846153845,0.02503459993749857,,,26.657412400236353,552500.0,#E6AB02,aggregate,single,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.02503459993749857,0.02503459993749857,0.0,26.657412400236353,26.657412400236353,0.0,0.4825,0.4825,0.0,0.0041,0.0041,0.0,138.46153846153845,138.46153846153845,0.0,0.0,0.0,0.0,552500.0,552500.0
